snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,Hydro,Nuclear,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-01-02 07:00:00,55.1867269055,3.45151010774,349.367618054,4.77410610563,2.98564353422,0.0,0.0,0.0,0.0,36.6176234642,58.0734942202,1488.500086197052
2030-01-02 08:00:00,55.1867269055,4.42274385748,349.367618054,6.11751024756,2.98564353422,0.0,0.0,0.0,0.0,34.331297295,59.768125212,1619.1200432298301
2030-01-02 09:00:00,55.1867269055,4.32853231852,349.367618054,5.98719746581,2.98564353422,0.0,23.3960689895,0.0,0.0,33.1392471408,61.403313919,1725.0347618317778
2030-01-02 10:00:00,55.1867269055,4.32801419824,349.367618054,5.98648080523,2.98564353422,0.0,74.5684062212,0.0,0.0,28.4811134521,63.9298409709,1783.5674308808916
2030-01-02 11:00:00,55.1867269055,4.3128073678,349.367618054,5.96544681727,2.98564353422,0.0,124.285879752,0.0,0.0,23.3592768438,64.7551552463,1811.9680674244523
2030-01-02 12:00:00,55.1867269055,4.31709049551,349.367618054,5.97137121138,2.98564353422,0.0,156.286484415,0.0,0.0,20.7663219181,63.944358538,1819.7641147847708
2030-01-02 13:00:00,55.1867269055,4.32598489378,349.367618054,5.98367388464,2.98564353422,0.0,158.652548171,0.0,0.0,20.3172241124,62.0230556491,1805.06528573918
2030-01-02 14:00:00,55.1867269055,4.32066552549,349.367618054,5.97631616937,2.98564353422,0.0,123.604936076,0.0,0.0,20.7787596324,60.1720108022,1789.784458636266
2030-01-02 15:00:00,55.1867269055,4.33681360779,349.367618054,5.99865209072,2.98564353422,0.0,59.9904296872,0.0,0.0,21.5199860463,59.0109008908,1811.9858024398807
2030-01-02 16:00:00,55.1867269055,4.66045744542,349.367618054,6.44631412069,2.98564353422,0.0,0.0,0.0,0.0,23.8491493543,58.9820320955,1890.2834826289302
2030-01-02 17:00:00,55.1867269055,4.67279734361,349.367618054,6.46338258679,2.98564353422,0.0,0.0,0.0,0.0,24.9044972613,58.3334402769,1949.6179674095877
2030-01-02 18:00:00,55.1867269055,4.82590188859,349.367618054,6.67515578755,2.98564353422,0.0,0.0,0.0,0.0,25.8541175258,57.6222260932,1946.518079746888
2030-01-02 19:00:00,55.1867269055,3.08800554931,349.367618054,4.27130898853,2.98564353422,0.0,0.0,0.0,0.0,27.0395883894,55.7334825096,1890.3103867679813
