snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-28 02:00:00,0.0,0.0,0.0,0.0,13407.944385740155,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,5333.19560207136,4427.4567476879
2030-04-28 03:00:00,0.0,0.0,0.0,0.0,10571.802206691345,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,5826.86898301685,5740.667447094
2030-04-28 04:00:00,0.0,0.0,0.0,0.0,6975.505487305471,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,6339.6461220519805,8608.967667125
2030-04-28 05:00:00,0.0,0.0,0.0,0.0,7395.421340237854,685.8999999994867,3895.00000001,0.0,20.832900376879,0.0,0.0,6453.254716530139,9302.773239776401
2030-04-28 06:00:00,0.0,0.0,0.0,0.0,9054.537917846961,685.8999999994867,3895.00000001,0.0,2241.085183603,0.0,0.0,6935.942607800351,8252.893219240199
2030-04-28 07:00:00,0.0,0.0,0.0,0.0,6908.5780530138,684.6399950071036,3895.00000001,0.0,7865.1621603706,0.0,0.0,7764.53832287951,6957.0894731830995
2030-04-28 08:00:00,0.0,0.0,0.0,0.0,3120.2670432065024,685.8999999994867,3895.00000001,0.0,14391.683848921,0.0,0.0,8315.5263259197,5859.9523533484
2030-04-28 09:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,18428.328575249,0.0,0.0,8445.17944758858,5802.4742470185
2030-04-28 10:00:00,0.0,0.0,0.0,0.0,0.0,681.8750728523967,3895.00000001,0.0,21389.932424247,0.0,0.0,7425.23646237886,6418.936459316
2030-04-28 11:00:00,0.0,0.0,0.0,0.0,0.0,681.8750728523967,3895.00000001,0.0,23482.426587109,0.0,0.0,7634.702606095159,4943.6768598657
2030-04-28 12:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,24788.928521908,0.0,0.0,7673.936726688329,3669.3808016559997
